Invoice ID,City,Customer_age,Gender,Product_line,Unit_price,Quantity,Tax 5%,Total,Date,Time,Payment,gross margin percentage,gross income,rating,Item_Visibility,monthly_income
841-18-8232,Mandalay,61,Female,pendrive,71.2,1,3.56,74.76,01-05-2019,20:40,Credit card,4.761904762,3.56,9.2,0.104392185,43550
701-23-5550,Mandalay,23,Male,home_appliances,38.81,4,7.762,163.002,3/19/2019,13:40,Ewallet,4.761904762,7.762,4.9,0.039104567,50290
647-50-1224,Yangon,24,Female,hardisk,29.42,10,14.71,308.91,01-12-2019,16:23,Ewallet,4.761904762,14.71,8.9,0.117963418,50850
541-48-8554,Yangon,25,Male,computers,60.95,9,27.4275,575.9775,01-07-2019,12:08,Credit card,4.761904762,27.4275,6,0,33000
539-21-7227,Mandalay,23,Female,computers,51.54,5,12.885,270.585,1/26/2019,17:45,Cash,4.761904762,12.885,4.2,0.138305372,51000
213-32-1216,Yangon,24,Female,electronics,66.06,6,19.818,416.178,1/23/2019,10:28,Cash,4.761904762,19.818,7.3,0,53010
747-58-7183,Mandalay,25,Male,hardisk,57.27,3,8.5905,180.4005,02-09-2019,20:31,Ewallet,4.761904762,8.5905,6.5,0.020994235,54870
582-52-8065,Mandalay,23,Female,hardisk,54.31,9,24.4395,513.2295,2/22/2019,10:49,Cash,4.761904762,24.4395,8.9,0.028297924,61000
210-57-1719,Mandalay,44,Female,health_gadget,58.24,9,26.208,550.368,02-05-2019,12:34,Cash,4.761904762,26.208,9.7,0.049660306,23001
399-69-4630,Naypyitaw,32,Male,electronics,22.21,6,6.663,139.923,03-07-2019,10:23,Credit card,4.761904762,6.663,8.6,0.029637145,55546
134-75-2619,Yangon,27,Male,electronics,19.32,7,6.762,142.002,3/25/2019,18:51,Cash,4.761904762,6.762,6.9,0.06049406,24253
356-44-8813,Mandalay,67,Male,home_appliances,37.48,3,5.622,118.062,1/20/2019,13:45,Credit card,4.761904762,5.622,7.7,0.056146632,78603
198-66-9832,Mandalay,34,Female,hardisk,72.04,2,7.204,151.284,02-04-2019,19:38,Cash,4.761904762,7.204,9.5,0.013925484,79705
283-26-5248,Naypyitaw,33,Female,pendrive,98.52,10,49.26,1034.46,1/30/2019,20:23,Ewallet,4.761904762,49.26,4.5,0.043574485,80544
712-39-0363,Yangon,29,Male,pendrive,41.66,6,12.498,262.458,01-02-2019,15:24,Ewallet,4.761904762,12.498,5.6,0.044676513,42909
218-59-9410,Yangon,28,Female,home_appliances,72.42,3,10.863,228.123,3/29/2019,16:54,Ewallet,4.761904762,10.863,8.2,0.073025792,50000
174-75-0888,Mandalay,27,Male,electronics,21.58,9,9.711,203.931,3/14/2019,12:32,Cash,4.761904762,9.711,7.3,0.072816495,80000
866-99-7614,Naypyitaw,26,Male,pendrive,89.2,10,44.6,936.6,02-11-2019,15:42,Credit card,4.761904762,44.6,4.4,0.115772125,80000
134-54-4720,Mandalay,25,Female,electronics,42.42,8,16.968,356.328,1/30/2019,13:58,Ewallet,4.761904762,16.968,5.7,0.057027285,50375
760-90-2357,Yangon,27,Male,electronics,74.51,6,22.353,469.413,3/20/2019,15:08,Ewallet,4.761904762,22.353,5,0,21999
514-37-2845,Mandalay,54,Male,hardisk,99.25,2,9.925,208.425,3/20/2019,13:02,Cash,4.761904762,9.925,9,0.025780862,32960
698-98-5964,Yangon,49,Female,pendrive,81.21,10,40.605,852.705,1/17/2019,13:01,Credit card,4.761904762,40.605,6.3,0.090837986,32999
718-57-9773,Naypyitaw,30,Female,computers,49.33,10,24.665,517.965,02-03-2019,16:40,Credit card,4.761904762,24.665,9.4,0.009991275,21999
651-88-7328,Yangon,33,Female,hardisk,65.74,9,29.583,621.243,01-01-2019,13:55,Cash,4.761904762,29.583,7.7,0.039325397,21575
241-11-2261,Mandalay,34,Female,hardisk,79.86,7,27.951,586.971,01-10-2019,10:33,Credit card,4.761904762,27.951,5.5,0.02156897,28800
408-26-9866,Naypyitaw,61,Female,computers,73.98,7,25.893,543.753,03-02-2019,16:42,Ewallet,4.761904762,25.893,4.1,0,20500
834-83-1826,Mandalay,23,Female,home_appliances,82.04,5,20.51,430.71,2/25/2019,17:16,Credit card,4.761904762,20.51,7.6,0,30005
343-61-3544,Mandalay,24,Male,computers,26.67,10,13.335,280.035,1/29/2019,11:48,Cash,4.761904762,13.335,8.6,0.085883187,30161
239-48-4278,Yangon,25,Male,pendrive,10.13,7,3.5455,74.4555,03-10-2019,19:35,Ewallet,4.761904762,3.5455,8.3,0.087615564,21060
355-34-6244,Mandalay,23,Male,pendrive,72.39,2,7.239,152.019,1/13/2019,19:55,Credit card,4.761904762,7.239,8.1,0.034497126,32368
550-84-8664,Yangon,24,Male,computers,85.91,5,21.4775,451.0275,3/22/2019,14:33,Credit card,4.761904762,21.4775,8.6,0.025800674,41632
339-96-8318,Mandalay,25,Male,hardisk,81.31,7,28.4585,597.6285,03-01-2019,19:49,Ewallet,4.761904762,28.4585,6.3,0.063525167,73627
458-61-0011,Mandalay,23,Male,pendrive,60.3,4,12.06,253.26,2/20/2019,18:43,Cash,4.761904762,12.06,5.8,0.165907543,54950
592-34-6155,Naypyitaw,44,Male,pendrive,31.77,4,6.354,133.434,1/14/2019,14:43,Ewallet,4.761904762,6.354,6.2,0,51091
797-88-0493,Yangon,32,Female,health_gadget,64.27,4,12.854,269.934,3/26/2019,13:54,Cash,4.761904762,12.854,7.7,0.112492619,79912
207-73-1363,Mandalay,27,Male,health_gadget,69.51,2,6.951,145.971,03-01-2019,12:15,Ewallet,4.761904762,6.951,8.1,0.159906706,32887
390-31-6381,Naypyitaw,67,Male,pendrive,27.22,3,4.083,85.743,01-07-2019,12:37,Cash,4.761904762,4.083,7.3,0.0479876,78950
443-82-0585,Yangon,34,Female,health_gadget,77.68,4,15.536,326.256,02-01-2019,19:54,Cash,4.761904762,15.536,8.4,0.062282301,54050
339-18-7061,Naypyitaw,33,Female,hardisk,92.98,2,9.298,195.258,2/13/2019,15:06,Credit card,4.761904762,9.298,8,0.03770442,31411
359-90-3665,Mandalay,29,Female,hardisk,18.08,4,3.616,75.936,1/14/2019,18:03,Credit card,4.761904762,3.616,9.5,0.147355554,31425
375-72-3056,Mandalay,28,Male,computers,63.06,3,9.459,198.639,1/19/2019,15:58,Ewallet,4.761904762,9.459,7,0.114762583,79640
127-47-6963,Yangon,27,Male,health_gadget,51.71,4,10.342,217.182,03-09-2019,13:53,Credit card,4.761904762,10.342,9.8,0.09659331,53796
278-86-2735,Yangon,26,Female,pendrive,52.34,3,7.851,164.871,3/27/2019,14:03,Cash,4.761904762,7.851,9.2,0.025531593,25664
695-28-6250,Yangon,25,Female,computers,43.06,5,10.765,226.065,02-04-2019,16:38,Ewallet,4.761904762,10.765,7.7,0.121586376,78618
379-17-6588,Naypyitaw,27,Male,hardisk,59.61,10,29.805,625.905,3/14/2019,11:07,Cash,4.761904762,29.805,5.3,0.066875983,63900
227-50-3718,Yangon,54,Male,health_gadget,14.62,5,3.655,76.755,03-04-2019,12:23,Cash,4.761904762,3.655,4.4,0.088344041,74958
302-15-2162,Naypyitaw,49,Male,health_gadget,46.53,6,13.959,293.139,03-03-2019,10:54,Credit card,4.761904762,13.959,4.3,0.065535324,73350
788-07-8452,Naypyitaw,30,Female,home_appliances,24.24,7,8.484,178.164,1/27/2019,17:38,Ewallet,4.761904762,8.484,9.4,0.054317483,79500
560-49-6611,Yangon,33,Female,computers,45.58,1,2.279,47.859,02-07-2019,14:13,Cash,4.761904762,2.279,9.8,0.077011493,46900
880-35-0356,Yangon,34,Female,computers,75.2,3,11.28,236.88,02-05-2019,11:51,Ewallet,4.761904762,11.28,4.8,0.045448081,33000
585-11-6748,Mandalay,61,Male,computers,96.8,3,14.52,304.92,3/15/2019,13:05,Cash,4.761904762,14.52,5.3,0.041374909,79800
470-31-3286,Mandalay,23,Male,health_gadget,14.82,3,2.223,46.683,03-01-2019,11:30,Credit card,4.761904762,2.223,8.7,0.109005584,78646
152-68-2907,Yangon,24,Male,pendrive,52.2,3,7.83,164.43,2/15/2019,13:30,Credit card,4.761904762,7.83,9.5,0.008814363,77816
123-35-4896,Naypyitaw,25,Female,computers,46.66,9,20.997,440.937,2/17/2019,19:11,Ewallet,4.761904762,20.997,5.3,0.057348328,23030
258-69-7810,Naypyitaw,23,Female,hardisk,36.85,5,9.2125,193.4625,1/26/2019,18:53,Cash,4.761904762,9.2125,9.2,0.076483451,55000
334-64-2006,Yangon,24,Female,home_appliances,70.32,2,7.032,147.672,3/24/2019,14:22,Ewallet,4.761904762,7.032,9.6,0.039407615,43525
219-61-4139,Naypyitaw,25,Male,electronics,83.08,1,4.154,87.234,1/23/2019,17:16,Ewallet,4.761904762,4.154,6.4,0.104171229,32175
881-41-7302,Naypyitaw,23,Female,hardisk,64.99,1,3.2495,68.2395,1/26/2019,10:06,Credit card,4.761904762,3.2495,4.5,0.03854151,54003
373-09-4567,Naypyitaw,44,Male,pendrive,77.56,10,38.78,814.38,3/14/2019,20:35,Ewallet,4.761904762,38.78,6.9,0.105306199,55000
642-30-6693,Mandalay,32,Female,computers,54.51,6,16.353,343.413,3/17/2019,13:54,Ewallet,4.761904762,16.353,7.8,0.07624018,82500
484-22-8230,Naypyitaw,27,Female,hardisk,51.89,7,18.1615,381.3915,01-08-2019,20:08,Cash,4.761904762,18.1615,4.5,0.041461032,79936
830-58-2383,Mandalay,67,Male,home_appliances,31.75,4,6.35,133.35,02-08-2019,15:26,Cash,4.761904762,6.35,8.6,0.020228528,44307
559-98-9873,Yangon,34,Female,hardisk,53.65,7,18.7775,394.3275,02-10-2019,12:56,Ewallet,4.761904762,18.7775,5.2,0.046569711,33677
544-32-5024,Naypyitaw,33,Female,pendrive,49.79,4,9.958,209.118,3/28/2019,19:16,Credit card,4.761904762,9.958,6.4,0.04146639,50735
318-12-0304,Yangon,29,Male,hardisk,30.61,1,1.5305,32.1405,1/23/2019,12:20,Ewallet,4.761904762,1.5305,5.2,0.171476879,30000
349-97-8902,Mandalay,28,Male,pendrive,57.89,2,5.789,121.569,1/17/2019,10:37,Ewallet,4.761904762,5.789,8.9,0.043345406,55000
421-95-9805,Yangon,27,Female,electronics,28.96,1,1.448,30.408,02-07-2019,10:18,Credit card,4.761904762,1.448,6.2,0.065692664,79292
277-35-5865,Naypyitaw,26,Female,pendrive,98.97,9,44.5365,935.2665,03-09-2019,11:23,Cash,4.761904762,44.5365,6.7,0.031944868,33000
789-23-8625,Mandalay,25,Male,hardisk,93.22,3,13.983,293.643,1/24/2019,11:45,Cash,4.761904762,13.983,7.2,0.107493292,45328
284-54-4231,Naypyitaw,27,Male,computers,80.93,1,4.0465,84.9765,1/19/2019,16:08,Credit card,4.761904762,4.0465,9,0.026170661,73016
443-59-0061,Yangon,54,Male,pendrive,67.45,10,33.725,708.225,02-03-2019,11:25,Ewallet,4.761904762,33.725,4.2,0.039213146,51500
509-29-3912,Yangon,49,Female,computers,38.72,9,17.424,365.904,3/20/2019,12:24,Ewallet,4.761904762,17.424,4.2,0.065296399,35000
327-40-9673,Mandalay,30,Male,computers,72.6,6,21.78,457.38,1/13/2019,19:51,Cash,4.761904762,21.78,6.9,0.017019624,77015
840-19-2096,Naypyitaw,33,Male,electronics,87.91,5,21.9775,461.5275,3/14/2019,18:10,Ewallet,4.761904762,21.9775,4.4,0.113443531,71750
828-46-6863,Yangon,34,Male,pendrive,98.53,6,29.559,620.739,1/23/2019,11:22,Credit card,4.761904762,29.559,4,0.04153551,63868
641-96-3695,Naypyitaw,61,Female,hardisk,43.46,6,13.038,273.798,02-07-2019,17:55,Ewallet,4.761904762,13.038,8.5,0.03863415,54584
420-97-3340,Yangon,23,Female,pendrive,71.68,3,10.752,225.792,3/28/2019,15:30,Credit card,4.761904762,10.752,9.2,0.035980572,22590
436-54-4512,Yangon,24,Female,pendrive,91.61,1,4.5805,96.1905,3/20/2019,19:44,Cash,4.761904762,4.5805,9.8,0,78985
670-79-6321,Mandalay,25,Female,home_appliances,94.59,7,33.1065,695.2365,1/17/2019,15:27,Credit card,4.761904762,33.1065,4.9,0.093485761,79809
852-62-7105,Mandalay,23,Female,hardisk,83.25,10,41.625,874.125,01-12-2019,11:25,Credit card,4.761904762,41.625,4.4,0.137530409,49526
598-06-7312,Mandalay,24,Male,hardisk,91.35,1,4.5675,95.9175,2/16/2019,15:42,Cash,4.761904762,4.5675,6.8,0.098056243,50000
135-13-8269,Mandalay,25,Female,pendrive,78.88,2,7.888,165.648,1/26/2019,16:04,Cash,4.761904762,7.888,9.1,0.099775148,55000
816-57-2053,Yangon,23,Male,computers,60.87,2,6.087,127.827,03-09-2019,12:37,Ewallet,4.761904762,6.087,8.7,0.032902177,55000
628-90-8624,Mandalay,44,Male,health_gadget,82.58,10,41.29,867.09,3/14/2019,14:41,Cash,4.761904762,41.29,5,0.028579933,75853
856-66-2701,Yangon,32,Male,home_appliances,53.3,3,7.995,167.895,1/25/2019,14:19,Ewallet,4.761904762,7.995,7.5,0.102883628,46950
308-39-1707,Yangon,27,Female,hardisk,12.09,1,0.6045,12.6945,1/26/2019,18:19,Credit card,4.761904762,0.6045,8.2,0.044800289,32421
149-61-1929,Yangon,67,Male,computers,64.19,10,32.095,673.995,1/19/2019,14:08,Credit card,4.761904762,32.095,6.7,0.13023619,35000
655-07-2265,Yangon,34,Male,electronics,78.31,3,11.7465,246.6765,03-05-2019,16:38,Ewallet,4.761904762,11.7465,5.4,0,35500
589-02-8023,Yangon,33,Male,pendrive,83.77,2,8.377,175.917,1/15/2019,10:54,Credit card,4.761904762,8.377,7,0.041524729,76315
420-04-7590,Mandalay,29,Male,home_appliances,99.7,3,14.955,314.055,3/18/2019,11:29,Ewallet,4.761904762,14.955,4.7,0.033607569,76189
182-88-2763,Mandalay,28,Male,pendrive,79.91,3,11.9865,251.7165,3/20/2019,19:28,Credit card,4.761904762,11.9865,5,0.0375513,75000
188-55-0967,Mandalay,27,Male,health_gadget,66.47,10,33.235,697.935,1/15/2019,15:01,Credit card,4.761904762,33.235,5,0.108158918,20052
610-46-4100,Yangon,26,Male,health_gadget,28.95,7,10.1325,212.7825,03-03-2019,20:31,Credit card,4.761904762,10.1325,6,0.162844648,30352
318-81-2368,Naypyitaw,25,Female,electronics,46.2,1,2.31,48.51,3/19/2019,12:16,Cash,4.761904762,2.31,6.3,0.229678918,21204
364-33-8584,Mandalay,27,Female,pendrive,17.63,5,4.4075,92.5575,03-08-2019,15:27,Cash,4.761904762,4.4075,8.5,0.05266193,33030
665-63-9737,Mandalay,54,Male,hardisk,52.42,3,7.863,165.123,2/27/2019,17:36,Ewallet,4.761904762,7.863,7.5,0.034447102,81301
695-09-5146,Mandalay,49,Female,pendrive,98.79,3,14.8185,311.1885,2/23/2019,20:00,Ewallet,4.761904762,14.8185,6.4,0.171012056,82068
155-45-3814,Naypyitaw,30,Female,electronics,88.55,8,35.42,743.82,3/19/2019,15:29,Ewallet,4.761904762,35.42,4.7,0.061050536,79789
794-32-2436,Mandalay,33,Male,electronics,55.67,2,5.567,116.907,3/27/2019,15:08,Ewallet,4.761904762,5.567,6,0.112780422,81845
131-15-8856,Naypyitaw,34,Female,pendrive,72.52,8,29.008,609.168,3/30/2019,19:26,Credit card,4.761904762,29.008,4,0.092209315,82306
273-84-2164,Naypyitaw,61,Male,electronics,12.05,5,3.0125,63.2625,2/16/2019,15:53,Ewallet,4.761904762,3.0125,5.5,0.044342366,81662
706-36-6154,Yangon,23,Male,home_appliances,19.36,9,8.712,182.952,1/18/2019,18:43,Ewallet,4.761904762,8.712,8.7,0.107614855,51645
778-89-7974,Naypyitaw,24,Male,health_gadget,70.21,6,21.063,442.323,3/30/2019,14:58,Cash,4.761904762,21.063,7.4,0.019974614,71810
574-31-8277,Mandalay,25,Male,hardisk,33.63,1,1.6815,35.3115,3/20/2019,19:55,Cash,4.761904762,1.6815,5.6,0.050163021,75070
859-71-0933,Naypyitaw,23,Female,computers,15.49,2,1.549,32.529,1/16/2019,15:10,Cash,4.761904762,1.549,6.3,0,45463
740-11-5257,Naypyitaw,24,Male,electronics,24.74,10,12.37,259.77,2/24/2019,16:44,Cash,4.761904762,12.37,7.1,0,29665
369-82-2676,Mandalay,25,Male,electronics,75.66,5,18.915,397.215,1/15/2019,18:22,Ewallet,4.761904762,18.915,7.8,0.070649186,38141
563-47-4072,Mandalay,23,Female,health_gadget,55.81,6,16.743,351.603,1/22/2019,11:52,Cash,4.761904762,16.743,9.9,0.02733844,43636
742-04-5161,Yangon,44,Male,home_appliances,72.78,10,36.39,764.19,02-03-2019,17:24,Cash,4.761904762,36.39,7.3,0,77588
149-15-7606,Mandalay,32,Male,computers,37.32,9,16.794,352.674,03-06-2019,15:31,Ewallet,4.761904762,16.794,5.1,0.082738167,78783
133-77-3154,Mandalay,27,Male,hardisk,60.18,4,12.036,252.756,2/16/2019,18:04,Credit card,4.761904762,12.036,9.4,0.031583781,78748
169-52-4504,Yangon,67,Female,electronics,15.69,3,2.3535,49.4235,3/14/2019,14:13,Credit card,4.761904762,2.3535,5.8,0.097710924,76551
250-81-7186,Naypyitaw,34,Female,electronics,99.69,1,4.9845,104.6745,2/27/2019,10:23,Credit card,4.761904762,4.9845,8,0,54230
562-12-5430,Yangon,33,Female,hardisk,88.15,3,13.2225,277.6725,1/18/2019,10:11,Ewallet,4.761904762,13.2225,7.9,0.130662596,70787
816-72-8853,Yangon,29,Female,computers,27.93,5,6.9825,146.6325,1/29/2019,15:48,Cash,4.761904762,6.9825,5.9,0.106200539,80314
491-38-3499,Yangon,28,Male,hardisk,55.45,1,2.7725,58.2225,2/26/2019,17:46,Credit card,4.761904762,2.7725,4.9,0.027144323,77800
322-02-2271,Mandalay,27,Female,computers,42.97,3,6.4455,135.3555,02-03-2019,11:46,Cash,4.761904762,6.4455,9.3,0.017088476,32601
842-29-4695,Naypyitaw,26,Male,computers,17.14,7,5.999,125.979,1/16/2019,12:07,Credit card,4.761904762,5.999,7.9,0.022731909,21997
725-67-2480,Mandalay,25,Female,hardisk,58.75,6,17.625,370.125,3/24/2019,18:14,Credit card,4.761904762,17.625,5.9,0.167691399,51302
641-51-2661,Naypyitaw,27,Female,pendrive,87.1,10,43.55,914.55,02-12-2019,14:45,Credit card,4.761904762,43.55,9.9,0.108192641,51640
714-02-3114,Naypyitaw,54,Female,computers,98.8,2,9.88,207.48,2/21/2019,11:39,Cash,4.761904762,9.88,7.7,0.011079996,77454
518-17-2983,Yangon,49,Female,hardisk,48.63,4,9.726,204.246,02-04-2019,15:44,Ewallet,4.761904762,9.726,7.6,0.128985562,77454
779-42-2410,Mandalay,30,Male,pendrive,57.74,3,8.661,181.881,2/20/2019,13:06,Ewallet,4.761904762,8.661,7.7,0.032532744,39558
190-14-3147,Mandalay,33,Female,health_gadget,17.97,4,3.594,75.474,2/23/2019,20:43,Ewallet,4.761904762,3.594,6.4,0.056932641,15842
408-66-6712,Naypyitaw,34,Female,health_gadget,47.71,6,14.313,300.573,2/16/2019,14:19,Ewallet,4.761904762,14.313,4.4,0.060248633,25600
679-22-6530,Mandalay,61,Female,computers,40.62,2,4.062,85.302,1/17/2019,10:01,Credit card,4.761904762,4.062,4.1,0.092575723,32800
588-47-8641,Yangon,23,Male,hardisk,56.04,10,28.02,588.42,1/14/2019,19:30,Ewallet,4.761904762,28.02,4.4,0.125932787,80298
642-61-4706,Mandalay,24,Male,pendrive,93.4,2,9.34,196.14,3/30/2019,16:34,Cash,4.761904762,9.34,5.5,0.04992156,53340
576-31-4774,Mandalay,25,Female,health_gadget,73.41,3,11.0115,231.2415,03-02-2019,13:10,Ewallet,4.761904762,11.0115,4,0.129229963,54131
556-41-6224,Naypyitaw,23,Male,health_gadget,33.64,8,13.456,282.576,2/15/2019,17:10,Credit card,4.761904762,13.456,9.3,0.174222894,80150
811-03-8790,Yangon,24,Female,electronics,45.48,10,22.74,477.54,03-01-2019,10:22,Credit card,4.761904762,22.74,4.8,0.128414313,80000
242-11-3142,Mandalay,25,Male,hardisk,83.77,2,8.377,175.917,2/24/2019,19:57,Cash,4.761904762,8.377,4.6,0.016243582,54849
752-23-3760,Mandalay,23,Female,computers,64.08,7,22.428,470.988,2/19/2019,19:29,Credit card,4.761904762,22.428,7.3,0.049027044,23508
274-05-5470,Yangon,44,Female,pendrive,73.47,4,14.694,308.574,2/23/2019,18:30,Cash,4.761904762,14.694,6,0.045451204,78780
648-94-3045,Naypyitaw,32,Male,health_gadget,58.95,10,29.475,618.975,02-07-2019,14:27,Ewallet,4.761904762,29.475,8.1,0.028724484,82487
130-67-4723,Yangon,27,Male,pendrive,48.5,6,14.55,305.55,01-11-2019,13:57,Ewallet,4.761904762,14.55,9.4,0.122125769,81636
528-87-5606,Mandalay,67,Female,electronics,39.48,1,1.974,41.454,02-12-2019,19:43,Cash,4.761904762,1.974,6.5,0.055072409,33000
320-85-2052,Mandalay,34,Female,computers,34.81,1,1.7405,36.5505,1/14/2019,10:11,Credit card,4.761904762,1.7405,7,0.022772467,22000
370-96-0655,Naypyitaw,33,Female,hardisk,49.32,6,14.796,310.716,01-09-2019,13:46,Ewallet,4.761904762,14.796,7.1,0.064098602,79165
105-10-6182,Yangon,29,Male,hardisk,21.48,2,2.148,45.108,2/27/2019,12:22,Ewallet,4.761904762,2.148,6.6,0.063972131,81582
510-79-0415,Mandalay,28,Female,computers,23.08,6,6.924,145.404,1/24/2019,19:20,Ewallet,4.761904762,6.924,4.9,0.060145056,4800
241-96-5076,Mandalay,27,Female,home_appliances,49.1,2,4.91,103.11,01-08-2019,12:58,Credit card,4.761904762,4.91,6.4,0.14616317,27500
767-97-4650,Mandalay,26,Female,computers,64.83,2,6.483,136.143,01-08-2019,11:59,Credit card,4.761904762,6.483,8,0.009621861,75880
648-83-1321,Yangon,25,Male,home_appliances,63.56,10,31.78,667.38,1/16/2019,17:59,Cash,4.761904762,31.78,4.3,0.091501713,75900
173-57-2300,Naypyitaw,27,Male,computers,72.88,2,7.288,153.048,3/13/2019,12:51,Cash,4.761904762,7.288,6.1,0.049776901,78135
305-03-2383,Yangon,54,Female,pendrive,67.1,3,10.065,211.365,2/15/2019,10:36,Cash,4.761904762,10.065,7.5,0.092042001,50672
394-55-6384,Naypyitaw,49,Female,computers,70.19,9,31.5855,663.2955,1/25/2019,13:38,Cash,4.761904762,31.5855,6.7,0.071717648,53664
266-20-6657,Naypyitaw,30,Male,pendrive,55.04,7,19.264,404.544,03-12-2019,19:39,Ewallet,4.761904762,19.264,5.2,0,75537
689-05-1884,Yangon,33,Male,health_gadget,48.63,10,24.315,510.615,03-04-2019,12:44,Cash,4.761904762,24.315,8.8,0.052315184,75988
196-01-2849,Naypyitaw,34,Female,hardisk,73.38,7,25.683,539.343,02-10-2019,13:56,Cash,4.761904762,25.683,9.5,0.014961062,80412
372-62-5264,Naypyitaw,61,Female,pendrive,52.6,9,23.67,497.07,1/16/2019,14:42,Cash,4.761904762,23.67,7.6,0.15679782,41780
800-09-8606,Yangon,23,Female,home_appliances,87.37,5,21.8425,458.6925,1/29/2019,19:45,Cash,4.761904762,21.8425,6.6,0.024525828,10000
182-52-7000,Yangon,24,Female,computers,27.04,4,5.408,113.568,01-01-2019,20:26,Ewallet,4.761904762,5.408,6.9,0.1196271,55000
826-58-8051,Mandalay,25,Male,home_appliances,62.19,4,12.438,261.198,01-06-2019,19:46,Ewallet,4.761904762,12.438,4.3,0.041332726,50000
868-06-0466,Yangon,23,Male,electronics,69.58,9,31.311,657.531,2/19/2019,19:38,Credit card,4.761904762,31.311,7.8,0.025195384,79705
751-41-9720,Naypyitaw,24,Male,home_appliances,97.5,10,48.75,1023.75,01-12-2019,16:18,Ewallet,4.761904762,48.75,8,0.060549609,80000
626-43-7888,Naypyitaw,25,Female,hardisk,60.41,8,24.164,507.444,02-07-2019,12:23,Ewallet,4.761904762,24.164,9.6,0.045652243,75000
176-64-7711,Mandalay,23,Male,pendrive,32.32,3,4.848,101.808,3/27/2019,19:11,Credit card,4.761904762,4.848,4.3,0.014420795,75000
191-29-0321,Mandalay,44,Female,hardisk,19.77,10,9.885,207.585,2/27/2019,18:57,Credit card,4.761904762,9.885,5,0.069567714,45000
729-06-2010,Mandalay,32,Male,health_gadget,80.47,9,36.2115,760.4415,01-06-2019,11:18,Cash,4.761904762,36.2115,9.2,0.138701966,80000
640-48-5028,Mandalay,27,Female,home_appliances,88.39,9,39.7755,835.2855,03-02-2019,12:40,Cash,4.761904762,39.7755,6.3,0.007312702,80000
186-79-9562,Mandalay,67,Male,health_gadget,71.77,7,25.1195,527.5095,3/29/2019,14:06,Cash,4.761904762,25.1195,8.9,0.093385381,33000
834-45-5519,Mandalay,34,Female,electronics,43,4,8.6,180.6,1/31/2019,20:48,Ewallet,4.761904762,8.6,7.6,0.11125355,32019
162-65-8559,Naypyitaw,33,Male,pendrive,68.98,1,3.449,72.429,1/21/2019,20:13,Cash,4.761904762,3.449,4.8,0.045910471,75000
760-27-5490,Naypyitaw,29,Male,hardisk,15.62,8,6.248,131.208,1/20/2019,20:37,Ewallet,4.761904762,6.248,9.1,0.033780319,80000
445-30-9252,Yangon,28,Male,computers,25.7,3,3.855,80.955,1/17/2019,17:59,Ewallet,4.761904762,3.855,6.1,0.054903339,80000
786-94-2700,Yangon,27,Male,pendrive,80.62,6,24.186,507.906,2/28/2019,20:18,Cash,4.761904762,24.186,9.1,0.078332053,75000
728-88-7867,Naypyitaw,26,Female,home_appliances,75.53,4,15.106,317.226,3/19/2019,15:52,Ewallet,4.761904762,15.106,8.3,0.021846371,75000
183-21-3799,Naypyitaw,25,Female,electronics,77.63,9,34.9335,733.6035,2/19/2019,15:14,Ewallet,4.761904762,34.9335,7.2,0.017715927,80000
268-20-3585,Naypyitaw,27,Female,health_gadget,13.85,9,6.2325,130.8825,02-04-2019,12:50,Ewallet,4.761904762,6.2325,6,0.099306497,50000
735-32-9839,Naypyitaw,54,Male,hardisk,98.7,8,39.48,829.08,1/31/2019,10:36,Ewallet,4.761904762,39.48,8.5,0.148682491,32019
258-92-7466,Yangon,49,Female,health_gadget,35.68,5,8.92,187.32,02-06-2019,18:33,Credit card,4.761904762,8.92,6.6,0.025621558,55000
857-16-3520,Yangon,30,Female,hardisk,71.46,7,25.011,525.231,3/28/2019,16:06,Ewallet,4.761904762,25.011,4.5,0.0914091,75000
482-17-1179,Yangon,33,Male,electronics,11.94,3,1.791,37.611,1/19/2019,12:47,Credit card,4.761904762,1.791,8.1,0.203400773,75000
788-21-5741,Yangon,34,Male,hardisk,45.38,3,6.807,142.947,2/17/2019,13:34,Credit card,4.761904762,6.807,7.2,0.029329243,53053
821-14-9046,Mandalay,61,Female,hardisk,17.48,6,5.244,110.124,1/18/2019,15:04,Credit card,4.761904762,5.244,6.1,0.020529174,62000
418-05-0656,Mandalay,23,Female,hardisk,25.56,7,8.946,187.866,02-02-2019,20:42,Cash,4.761904762,8.946,7.1,0,75000
678-79-0726,Naypyitaw,24,Female,computers,90.63,9,40.7835,856.4535,1/18/2019,15:28,Cash,4.761904762,40.7835,5.1,0.174459878,55000
776-68-1096,Mandalay,25,Male,home_appliances,44.12,3,6.618,138.978,3/18/2019,13:45,Credit card,4.761904762,6.618,7.9,0.015860869,32000
592-46-1692,Naypyitaw,23,Female,pendrive,36.77,7,12.8695,270.2595,01-11-2019,20:10,Cash,4.761904762,12.8695,7.4,0.150824783,80000
434-35-9162,Mandalay,24,Male,pendrive,23.34,4,4.668,98.028,02-04-2019,18:53,Ewallet,4.761904762,4.668,7.4,0.03275986,47790
149-14-0304,Naypyitaw,25,Female,health_gadget,28.5,8,11.4,239.4,02-06-2019,14:24,Cash,4.761904762,11.4,6.6,0.036879682,49250
